InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536496,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-07-12 10:19:00,1.14,13598.0,Belgium
536672,22423,REGENCY CAKESTAND 3 TIER,5,2019-10-19 23:37:00,12.62,12919.0,  Spain  
536581,21755,LOVE BUILDING BLOCK WORD,16,2019-10-04 18:51:00,5.59,12362.0,Switzerland
537660,22960,JAM MAKING SET WITH JARS,2,28/10/2019 19:57,5.32,15237.0,netherlands
537562,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,02/11/2019 08:05,4.13,13303.0,Portugal
537658,71053,WHITE METAL LANTERN,13,12/08/2019 01:26,3.41,15939.0,France
536040,71053,WHITE METAL LANTERN,8,13/12/2019 14:07,3.2,15919.0,eire
537400,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,13,2019-08-02 22:18:00,1.22,12705.0,  Australia  
537642,71053,WHITE METAL LANTERN,12,19/04/2019 02:59,3.21,,France
536316,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-02-06 13:29:00,2.37,13052.0,Belgium
536170,22423,REGENCY CAKESTAND 3 TIER,6,03/07/2019 15:10,13.48,13947.0,australia
536464,22960,JAM MAKING SET WITH JARS,10,06/11/2019 07:49,5.31,12372.0,  Germany  
536502,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-11-30 23:51:00,2.49,14530.0,Portugal
537320,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,18,02/09/2019 07:30,1.21,13038.0,Germany
537453,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-05-04 08:19:00,1.66,14476.0,france
536443,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,3,2019-12-03 14:27:00,3.95,13849.0,Australia
536436,21755,LOVE BUILDING BLOCK WORD,4,2019-09-15 10:30:00,783.53,16132.0,netherlands
537314,22423,regency cakestand 3 tier,9,22/08/2019 23:00,13.31,,  United Kingdom  
537571,71053,WHITE METAL LANTERN,13,09-28-2019,3.53,13244.0,Spain
536991,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,12-24-2019,4.5,16435.0,Germany
537266,84406B,CREAM CUPID HEARTS COAT HANGER,2,2019-11-03 14:59:00,2.68,16280.0,Switzerland
537431,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,7,23/10/2019 08:57,1.19,16600.0,EIRE
537318,22960,jam making set with jars,7,03/07/2019 10:25,5.06,18026.0,Portugal
537541,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-08-07 07:52:00,2.98,12813.0,Belgium
536643,21755,LOVE BUILDING BLOCK WORD,17,26/11/2019 02:49,5.82,14560.0,France
536937,71270,pink crystal guitar phone charm,5,29/07/2019 11:06,1.26,12876.0,Switzerland
536846,84406B,  CREAM CUPID HEARTS COAT HANGER  ,10,02/06/2019 07:37,2.91,17731.0,Switzerland
536889,71053,WHITE METAL LANTERN,10,2019-08-09 02:19:00,3.56,15313.0,Spain
537386,21755,LOVE BUILDING BLOCK WORD,9,27/03/2019 11:53,5.79,13006.0,Belgium
537296,22960,jam making set with jars,2,2019-01-19 14:41:00,5.35,14963.0,Australia
537239,84406B,CREAM CUPID HEARTS COAT HANGER,18,10/03/2019 02:23,2.74,16341.0,  Switzerland  
537249,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,18/03/2019 18:29,1.21,12577.0,portugal
536372,22423,regency cakestand 3 tier,19,02-04-2019,12.08,17830.0,France
537082,22752,SET 7 BABUSHKA NESTING BOXES,8,03/03/2019 19:15,7.18,14860.0,EIRE
537505,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-11-23 17:09:00,1.61,16302.0,Australia
536221,84406B,CREAM CUPID HEARTS COAT HANGER,16,25/01/2019 10:52,2.88,17758.0,Australia
536940,22423,REGENCY CAKESTAND 3 TIER,9,2019-04-18 20:02:00,12.06,13987.0,eire
536191,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,12,2019-08-10 07:10:00,1.2,16469.0,United Kingdom
537217,22752,SET 7 BABUSHKA NESTING BOXES,14,2019-10-15 00:16:00,8.38,14368.0,EIRE
536232,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,5,29/03/2019 16:29,4.41,16584.0,Netherlands
537462,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,11,2019-05-23 09:19:00,1.17,15029.0,germany
537569,71270,pink crystal guitar phone charm,16,01-29-2019,1.26,15786.0,Switzerland
537498,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,12,2019-05-15 20:59:00,4.66,15371.0,Germany
537056,22752,SET 7 BABUSHKA NESTING BOXES,2,28/10/2019 05:35,7.89,15450.0,Netherlands
537369,22752,,16,2019-06-03 04:02:00,8.27,13196.0,Switzerland
536357,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,18,11-26-2019,2.37,,France
537363,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,05-11-2019,1.2,13910.0,Spain
536729,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,15,2019-07-09 17:20:00,2.57,15050.0,Spain
537372,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-10-20 12:18:00,1.36,17558.0,  Switzerland  
536681,84879,ASSORTED COLOUR BIRD ORNAMENT,5,21/11/2019 12:13,1.78,,United Kingdom
536094,21755,LOVE BUILDING BLOCK WORD,13,2019-01-09 23:59:00,6.54,12534.0,netherlands
536086,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,10,2019-05-01 10:03:00,1.35,13471.0,Belgium
536888,84879,ASSORTED COLOUR BIRD ORNAMENT,14,21/09/2019 10:56,1.78,,Spain
536603,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,9,02-21-2019,2.8,,Germany
536599,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,05-08-2019,4.39,15174.0,france
536199,22423,REGENCY CAKESTAND 3 TIER,5,03/07/2019 02:58,11.96,14668.0,Netherlands
537077,21730,glass star frosted t-light holder,9,2019-02-25 23:48:00,4.46,12920.0,france
536241,71053,WHITE METAL LANTERN,8,04-23-2019,3.68,14885.0,Australia
536545,22960,JAM MAKING SET WITH JARS,5,18/12/2019 00:51,5.29,12653.0,Netherlands
536972,71053,WHITE METAL LANTERN,10,2019-06-23 00:07:00,3.58,15352.0,France
536225,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,4,2019-10-20 23:19:00,4.37,12783.0,France
536443,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,01-14-2019,1.35,16884.0,EIRE
536384,21755,LOVE BUILDING BLOCK WORD,3,2019-02-25 20:44:00,6.51,14905.0,  EIRE  
536448,84406B,CREAM CUPID HEARTS COAT HANGER,5,30/08/2019 02:03,2.9,13523.0,Germany
536018,22423,REGENCY CAKESTAND 3 TIER,6,05/07/2019 15:54,12.72,,Australia
537365,71053,white metal lantern,13,2019-12-10 20:15:00,3.38,12582.0,Australia
536275,71053,WHITE METAL LANTERN,18,12/06/2019 06:08,3.27,17517.0,Australia
536470,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-10-08 13:55:00,2.6,17241.0,United Kingdom
536515,22960,  JAM MAKING SET WITH JARS  ,4,2019-01-08 17:16:00,5.18,13117.0,  France  
537112,21755,LOVE BUILDING BLOCK WORD,3,18/08/2019 19:52,6.36,14118.0,Switzerland
536738,84406B,  CREAM CUPID HEARTS COAT HANGER  ,17,2019-12-18 06:04:00,3.0,14251.0,france
536028,21755,LOVE BUILDING BLOCK WORD,3,2019-03-03 19:13:00,6.5,14762.0,Netherlands
536973,22423,REGENCY CAKESTAND 3 TIER,8,2019-01-06 20:49:00,12.63,17479.0,australia
536453,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-03-30 19:50:00,2.62,14740.0,EIRE
536978,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,12,2019-10-29 23:50:00,2.51,14735.0,  France  
536296,84406B,CREAM CUPID HEARTS COAT HANGER,7,13/04/2019 07:01,2.76,12580.0,  Switzerland  
C536984,84406B,CREAM CUPID HEARTS COAT HANGER,-13,29/11/2019 01:07,2.61,18062.0,Spain
536562,21755,love building block word,9,03-10-2019,6.18,14940.0,France
536606,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,15/07/2019 14:41,2.63,15175.0,switzerland
537234,22960,  JAM MAKING SET WITH JARS  ,17,13/03/2019 02:19,4.47,14789.0,Spain
536657,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-01-29 12:51:00,2.84,15070.0,  Australia  
536848,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-09-10 13:54:00,3.9,18215.0,EIRE
536238,22752,SET 7 BABUSHKA NESTING BOXES,13,14/03/2019 17:56,7.55,12385.0,  Spain  
537598,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,17,2019-05-12 23:49:00,4.4,17788.0,Switzerland
536352,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-09-18 14:28:00,1.82,17621.0,germany
536762,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,06-18-2019,1.3,13956.0,Spain
537576,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-09-23 00:31:00,2.85,18140.0,Spain
537030,84406B,cream cupid hearts coat hanger,1,2019-01-03 04:07:00,2.77,17044.0,Belgium
536735,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,4,06/01/2019 01:32,1.36,16274.0,Netherlands
537301,71053,white metal lantern,10,02/12/2019 14:39,3.07,13893.0,Switzerland
537372,21755,LOVE BUILDING BLOCK WORD,7,2019-10-21 09:04:00,5.68,17900.0,  Switzerland  
537602,71270,pink crystal guitar phone charm,15,2019-12-30 17:09:00,1.15,12637.0,Switzerland
536949,21755,LOVE BUILDING BLOCK WORD,14,2019-10-27 20:54:00,5.86,15458.0,Belgium
536205,22423,REGENCY CAKESTAND 3 TIER,12,23/09/2019 10:42,12.34,17320.0,portugal
537217,22960,,7,09/06/2019 19:37,4.74,14527.0,United Kingdom
537481,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-10-21 06:23:00,1.35,13307.0,Australia
536041,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,13,03-31-2019,1.2,14381.0,Netherlands
537614,84879,assorted colour bird ornament,17,2019-04-17 14:29:00,1.73,15281.0,Australia
536680,84879,ASSORTED COLOUR BIRD ORNAMENT,4,01/11/2019 23:09,1.65,16520.0,Belgium
536111,84879,ASSORTED COLOUR BIRD ORNAMENT,4,18/12/2019 21:04,1.72,15789.0,  EIRE  
537553,71053,WHITE METAL LANTERN,12,2019-03-10 08:00:00,3.32,17288.0,portugal
536454,21755,LOVE BUILDING BLOCK WORD,11,24/01/2019 00:08,5.89,12578.0,Netherlands
536101,71053,WHITE METAL LANTERN,6,22/08/2019 16:14,3.43,17361.0,United Kingdom
536924,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,02/09/2019 13:15,1.27,17571.0,France
536326,22752,SET 7 BABUSHKA NESTING BOXES,5,05/03/2019 08:18,8.21,13961.0,Australia
537245,84406B,CREAM CUPID HEARTS COAT HANGER,16,02/04/2019 00:18,2.72,15028.0,Spain
536469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-03-28 10:06:00,2.45,16654.0,Germany
537055,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-08-27 13:23:00,2.65,13027.0,switzerland
536988,21755,LOVE BUILDING BLOCK WORD,7,31/10/2019 08:26,6.04,16757.0,Switzerland
537640,22423,REGENCY CAKESTAND 3 TIER,8,02-08-2019,11.65,,Spain
536058,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-03-06 03:43:00,1.63,14407.0,Portugal
536193,84406B,  CREAM CUPID HEARTS COAT HANGER  ,5,01/05/2019 05:00,3.02,13072.0,germany
537331,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,03-29-2019,1.18,14317.0,United Kingdom
536538,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-05-11 05:59:00,2.73,,Switzerland
537483,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,4,2019-02-10 04:10:00,4.67,18257.0,portugal
537566,84879,assorted colour bird ornament,4,03-23-2019,1.64,17988.0,EIRE
536398,22752,SET 7 BABUSHKA NESTING BOXES,9,10-03-2019,7.01,16926.0,Belgium
536958,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-04-21 11:41:00,1.62,15268.0,  United Kingdom  
537634,85123A,white hanging heart t-light holder,10,2019-09-03 07:47:00,2.47,14570.0,France
537416,71053,WHITE METAL LANTERN,18,08-09-2019,3.56,15252.0,Netherlands
537081,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,20/10/2019 00:49,2.73,17487.0,United Kingdom
536608,22960,  JAM MAKING SET WITH JARS  ,14,08-14-2019,4.53,14716.0,belgium
536626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2019-11-29 08:42:00,2.64,16041.0,United Kingdom
536660,85123A,white hanging heart t-light holder,17,04-15-2019,2.39,16645.0,Spain
536620,21755,  LOVE BUILDING BLOCK WORD  ,1,10-04-2019,6.13,14536.0,  EIRE  
536450,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-08-17 09:13:00,1.18,16718.0,Germany
537191,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-05-03 15:01:00,7.89,15817.0,  France  
537202,22423,REGENCY CAKESTAND 3 TIER,5,2019-09-16 02:36:00,12.6,15194.0,Germany
537590,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-12-22 20:18:00,2.72,,netherlands
536991,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,23/11/2019 09:11,4.04,17188.0,Australia
C536136,22960,JAM MAKING SET WITH JARS,-8,27/01/2019 05:54,5.37,18245.0,switzerland
536225,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-01-10 09:18:00,1.7,16686.0,Portugal
536099,84879,ASSORTED COLOUR BIRD ORNAMENT,3,07/03/2019 10:46,1.74,17799.0,EIRE
536308,21755,LOVE BUILDING BLOCK WORD,17,06-03-2019,5.65,18210.0,Belgium
536007,21755,LOVE BUILDING BLOCK WORD,4,2019-12-09 03:39:00,5.95,15300.0,Belgium
537653,71053,WHITE METAL LANTERN,19,08/09/2019 20:23,3.29,13638.0,Belgium
537360,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-01-27 06:12:00,2.53,17101.0,Belgium
536242,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,13/02/2019 10:56,1.29,14308.0,  Germany  
537223,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,11,2019-12-25 03:03:00,1.76,17458.0,Belgium
537406,85123A,white hanging heart t-light holder,5,02/10/2019 14:49,2.31,,  France  
C536435,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-4,22/12/2019 19:12,4.03,12456.0,Australia
536980,71053,WHITE METAL LANTERN,18,2019-06-11 14:09:00,3.1,,Switzerland
536223,22960,JAM MAKING SET WITH JARS,6,2019-05-12 05:43:00,5.19,,Belgium
536557,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-08-03 10:49:00,4.23,16939.0,united kingdom
536399,22423,REGENCY CAKESTAND 3 TIER,4,09-05-2019,12.7,15661.0,Switzerland
536743,21755,LOVE BUILDING BLOCK WORD,11,2019-03-13 20:49:00,5.62,17699.0,Switzerland
537265,22960,JAM MAKING SET WITH JARS,5,30/03/2019 01:40,4.63,14058.0,EIRE
537655,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-11-15 20:43:00,1.25,,France
536097,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-03-15 12:06:00,1.31,15546.0,switzerland
536749,71053,  WHITE METAL LANTERN  ,16,2019-02-09 23:21:00,3.37,17040.0,Belgium
536896,22960,JAM MAKING SET WITH JARS,4,2019-05-21 05:09:00,5.13,17786.0,  Portugal  
536042,21755,LOVE BUILDING BLOCK WORD,10,31/03/2019 07:32,6.31,15431.0,  Portugal  
536859,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-05-26 23:22:00,4.26,13403.0,Spain
537159,21755,love building block word,2,2019-07-20 07:57:00,6.02,12355.0,Australia
536749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,28/02/2019 21:10,2.49,17777.0,germany
537181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,05-30-2019,2.72,17173.0,eire
537520,22752,SET 7 BABUSHKA NESTING BOXES,9,03-21-2019,6.95,17190.0,Spain
537354,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,2019-11-30 04:09:00,1.33,16859.0,Switzerland
536230,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,16,2019-04-14 03:52:00,2.8,14125.0,Switzerland
536994,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,14,2019-05-30 18:55:00,1.33,14042.0,  Netherlands  
536228,84879,ASSORTED COLOUR BIRD ORNAMENT,7,03-06-2019,1.79,16946.0,  Germany  
536272,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,09/12/2019 23:01,3.94,14203.0,netherlands
536072,22752,  SET 7 BABUSHKA NESTING BOXES  ,2,13/09/2019 20:46,8.27,17462.0,Switzerland
537279,22423,REGENCY CAKESTAND 3 TIER,17,2019-02-02 02:18:00,13.35,17058.0,Spain
537108,84879,assorted colour bird ornament,13,2019-11-23 23:11:00,1.82,12886.0,Portugal
536050,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-08-26 13:16:00,1.24,18058.0,  Belgium  
536235,22423,regency cakestand 3 tier,19,01-21-2019,13.36,13802.0,France
536664,84879,ASSORTED COLOUR BIRD ORNAMENT,2,21/05/2019 15:17,1.54,13584.0,  Germany  
537296,22960,JAM MAKING SET WITH JARS,17,2019-03-15 01:20:00,4.7,16356.0,Australia
537544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2019-01-09 23:11:00,2.31,13048.0,Australia
537606,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,15,2019-07-07 04:25:00,1944.59,15861.0,United Kingdom
536669,71053,WHITE METAL LANTERN,11,2019-06-16 00:01:00,3.27,16527.0,Portugal
536159,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,06/09/2019 03:36,1.26,17677.0,  France  
536427,21755,LOVE BUILDING BLOCK WORD,18,07/03/2019 07:11,6.52,17871.0,  Germany  
536534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2019-02-13 21:04:00,2.4,15995.0,Belgium
C537373,84406B,CREAM CUPID HEARTS COAT HANGER,-19,05-11-2019,3.0,15377.0,  Australia  
536555,22423,REGENCY CAKESTAND 3 TIER,5,2019-10-16 19:20:00,13.3,18004.0,Spain
537494,85123A,white hanging heart t-light holder,13,12/03/2019 09:54,2.68,14378.0,Spain
537066,71053,WHITE METAL LANTERN,10,11-18-2019,3.05,13941.0,Belgium
536270,22960,JAM MAKING SET WITH JARS,17,2019-02-14 23:18:00,4.92,15386.0,Netherlands
537112,84406B,CREAM CUPID HEARTS COAT HANGER,12,04-09-2019,2.87,,Portugal
537200,22960,  JAM MAKING SET WITH JARS  ,8,2019-01-20 08:21:00,5.15,13186.0,United Kingdom
536083,84879,ASSORTED COLOUR BIRD ORNAMENT,2,19/10/2019 03:05,1.68,14924.0,Germany
536281,84879,assorted colour bird ornament,17,2019-05-13 12:10:00,1.58,16657.0,Spain
536708,22423,  REGENCY CAKESTAND 3 TIER  ,1,2019-10-17 03:53:00,13.46,17580.0,Netherlands
537104,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-04-01 18:16:00,1.16,15682.0,  United Kingdom  
537018,22960,JAM MAKING SET WITH JARS,2,23/06/2019 00:18,4.68,16634.0,Netherlands
536791,22752,SET 7 BABUSHKA NESTING BOXES,14,01/08/2019 15:08,7.86,13637.0,France
536677,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-12-05 15:35:00,2.72,17841.0,australia
536322,71053,white metal lantern,12,2019-02-21 08:53:00,3.37,17353.0,  France  
537516,71053,WHITE METAL LANTERN,1,19/12/2019 20:07,3.1,17846.0,Germany
536026,22960,  JAM MAKING SET WITH JARS  ,18,09/10/2019 07:52,4.93,15081.0,netherlands
536324,84879,ASSORTED COLOUR BIRD ORNAMENT,18,06/07/2019 03:25,1.61,17353.0,Belgium
536632,22752,SET 7 BABUSHKA NESTING BOXES,11,01-10-2019,7.46,15912.0,Australia
536745,22960,JAM MAKING SET WITH JARS,3,04-21-2019,4.57,13915.0,Switzerland
536082,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-09-06 08:11:00,1.83,15667.0,United Kingdom
536901,22960,jam making set with jars,15,2019-02-13 06:21:00,5.17,16533.0,eire
536734,21730,glass star frosted t-light holder,12,05/08/2019 22:46,4.64,14442.0,EIRE
537653,84406B,CREAM CUPID HEARTS COAT HANGER,6,02-07-2019,3.02,12536.0,Netherlands
537393,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,10-04-2019,4.38,14015.0,  Germany  
537569,85123A,white hanging heart t-light holder,2,2019-05-03 01:16:00,2.56,17060.0,Netherlands
537124,84406B,CREAM CUPID HEARTS COAT HANGER,5,16/06/2019 02:17,2.71,17578.0,Switzerland
537379,21755,love building block word,5,10-14-2019,5.99,16047.0,united kingdom
536777,22423,REGENCY CAKESTAND 3 TIER,9,2019-06-20 12:29:00,12.83,18040.0,United Kingdom
537470,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,9,22/01/2019 01:16,2.7,16842.0,Switzerland
537392,22423,REGENCY CAKESTAND 3 TIER,9,2019-12-19 02:39:00,12.87,15420.0,Germany
537465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-11-10 09:41:00,2.79,12371.0,EIRE
536501,22752,set 7 babushka nesting boxes,19,09-25-2019,8.25,16169.0,Portugal
536983,71270,pink crystal guitar phone charm,13,16/09/2019 14:39,1.29,12957.0,Netherlands
536448,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-11-26 18:48:00,2.86,18009.0,Germany
537105,71053,WHITE METAL LANTERN,9,2019-09-14 07:13:00,3.58,15908.0,Belgium
536197,71053,white metal lantern,13,06/10/2019 06:19,3.52,17261.0,Spain
536325,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-10-04 16:55:00,8.12,13743.0,Netherlands
537421,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,01/09/2019 09:40,1.36,16545.0,Spain
536548,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,08-11-2019,4.34,13770.0,  Germany  
536559,22960,jam making set with jars,15,2019-07-11 15:00:00,0.0,14488.0,Spain
C536169,84879,ASSORTED COLOUR BIRD ORNAMENT,-18,12-24-2019,1.53,13814.0,Switzerland
536040,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,08-04-2019,2.58,15595.0,  Belgium  
537592,21755,LOVE BUILDING BLOCK WORD,2,2019-06-10 15:52:00,5.5,17520.0,Netherlands
537040,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-10-28 02:01:00,7.87,16856.0,Portugal
536511,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-11-13 04:23:00,2.58,13309.0,Spain
537117,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-12-05 19:17:00,7.19,14199.0,France
537511,84406B,  CREAM CUPID HEARTS COAT HANGER  ,4,2019-09-07 23:11:00,2.67,16250.0,germany
536570,21755,LOVE BUILDING BLOCK WORD,14,04/02/2019 17:20,6.53,13179.0,EIRE
537495,71053,white metal lantern,5,19/07/2019 23:09,3.65,16841.0,Switzerland
536700,22752,SET 7 BABUSHKA NESTING BOXES,10,2019-09-05 14:07:00,7.14,15436.0,  Portugal  
536289,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-03-05 22:22:00,1.83,14093.0,  Netherlands  
537513,21755,LOVE BUILDING BLOCK WORD,15,2019-06-29 23:43:00,6.24,16095.0,Switzerland
536343,21755,LOVE BUILDING BLOCK WORD,19,06/08/2019 21:17,6.3,14749.0,EIRE
537154,22960,JAM MAKING SET WITH JARS,6,2019-07-11 04:27:00,4.81,12412.0,Netherlands
536898,21755,  LOVE BUILDING BLOCK WORD  ,17,2019-05-25 17:51:00,5.92,13566.0,Spain
536252,71053,  WHITE METAL LANTERN  ,6,05-23-2019,3.15,17394.0,Portugal
536666,84406B,CREAM CUPID HEARTS COAT HANGER,2,2019-07-11 01:19:00,2.95,13055.0,  EIRE  
537249,71053,WHITE METAL LANTERN,12,12-05-2019,3.13,16748.0,Portugal
537196,22960,JAM MAKING SET WITH JARS,4,2019-03-15 23:13:00,4.6,14583.0,Netherlands
536385,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,04-12-2019,1.28,17514.0,EIRE
537052,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,06-14-2019,4.32,,France
536705,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2019-07-22 15:48:00,2.63,14453.0,Portugal
536327,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,3,2019-08-27 12:45:00,2.76,17044.0,netherlands
536110,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2019-06-08 18:35:00,2.38,13235.0,Spain
536530,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,17/06/2019 21:08,4.42,,United Kingdom
536794,22752,  SET 7 BABUSHKA NESTING BOXES  ,17,2019-03-30 16:58:00,7.25,13599.0,  United Kingdom  
536986,22960,JAM MAKING SET WITH JARS,18,2019-12-07 15:14:00,1835.06,16085.0,Netherlands
536525,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,4,11-05-2019,1.69,15933.0,germany
537570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,13/12/2019 10:00,2.51,12806.0,Germany
536020,21755,LOVE BUILDING BLOCK WORD,12,02/10/2019 14:28,6.39,,Spain
536157,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,01-21-2019,1.24,12968.0,Switzerland
536300,22752,SET 7 BABUSHKA NESTING BOXES,18,02/07/2019 03:26,6.89,13813.0,France
537151,21755,LOVE BUILDING BLOCK WORD,10,2019-11-15 06:18:00,6.35,12404.0,Portugal
536288,84406B,cream cupid hearts coat hanger,9,08/05/2019 00:09,2.91,14642.0,France
537194,84879,ASSORTED COLOUR BIRD ORNAMENT,2,04/11/2019 01:32,1.53,14933.0,Germany
537590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,16/05/2019 14:22,2.47,15208.0,Netherlands
537204,22960,JAM MAKING SET WITH JARS,6,11-27-2019,4.72,14233.0,EIRE
537617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,08-21-2019,2.74,14417.0,Germany
537129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,03/11/2019 22:15,2.79,17478.0,Germany
536726,22752,,16,11-03-2019,7.64,14087.0,Switzerland
537093,84879,assorted colour bird ornament,18,11-09-2019,1.59,17448.0,Belgium
537385,21730,,1,2019-08-31 06:17:00,4.42,16603.0,Netherlands
536542,21755,love building block word,4,16/03/2019 03:35,6.25,12426.0,  Spain  
536812,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,11-24-2019,3.84,,spain
536383,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2019-12-01 07:57:00,1.58,,  EIRE  
536386,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,01-06-2019,1.13,14924.0,united kingdom
536085,21755,LOVE BUILDING BLOCK WORD,13,2019-05-12 22:44:00,5.71,16590.0,EIRE
536866,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-09-04 15:31:00,1.27,15865.0,Spain
537504,84406B,CREAM CUPID HEARTS COAT HANGER,12,05/08/2019 22:17,2.76,17431.0,France
