InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsGuestCheckout,TotalPrice
536612,71270,PINK CRYSTAL GUITAR PHONE CHARM,19,2019-02-12 11:44:00,1.27,17640,EIRE,False,False,24.13
537332,22423,REGENCY CAKESTAND 3 TIER,2,2019-12-13 05:00:00,12.65,16620,Australia,False,False,25.3
536830,84406B,CREAM CUPID HEARTS COAT HANGER,9,2019-07-23 03:26:00,2.72,13017,Australia,False,False,24.48
536000,84406B,CREAM CUPID HEARTS COAT HANGER,2,2019-09-26 00:00:00,3.01,16608,Switzerland,False,False,6.02
536095,21755,LOVE BUILDING BLOCK WORD,7,2019-09-06 19:58:00,6.29,17729,Portugal,False,False,44.03
537616,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-09-04 09:53:00,7.58,12360,Switzerland,False,False,68.22
536548,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-07-26 00:05:00,4.04,12529,Australia,False,False,40.4
536261,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-04-11 00:00:00,1.14,15352,Switzerland,False,False,2.28
536969,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-01-12 11:41:00,2.55,16717,Netherlands,False,False,12.75
537352,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-12-11 00:00:00,1.35,,Portugal,False,True,6.75
537581,22960,JAM MAKING SET WITH JARS,3,2019-10-12 02:55:00,5.31,13222,Switzerland,False,False,15.93
536798,22423,REGENCY CAKESTAND 3 TIER,16,2019-01-05 07:49:00,13.65,13530,Netherlands,False,False,218.4
536022,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2019-07-08 16:20:00,1.72,17117,EIRE,False,False,3.44
536134,22960,JAM MAKING SET WITH JARS,15,2019-09-27 20:02:00,4.83,17342,France,False,False,72.45
537144,22960,JAM MAKING SET WITH JARS,10,2019-05-12 22:41:00,4.82,12505,Belgium,False,False,48.2
536934,21755,LOVE BUILDING BLOCK WORD,16,2019-04-02 14:47:00,5.51,17223,Switzerland,False,False,88.16
536265,71053,WHITE METAL LANTERN,3,2019-04-17 04:40:00,3.25,15956,United Kingdom,False,False,9.75
C537032,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-15,2019-06-29 01:43:00,3.87,13484,EIRE,True,False,-58.05
537506,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-06-12 10:51:00,2.69,13242,Portugal,False,False,18.83
536674,71053,WHITE METAL LANTERN,6,2019-06-10 01:04:00,3.72,12416,Portugal,False,False,22.32
536059,22960,JAM MAKING SET WITH JARS,9,2019-12-13 23:52:00,4.93,15845,Belgium,False,False,44.37
536317,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2019-09-20 10:20:00,1.54,,EIRE,False,True,16.94
C537142,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-19,2019-03-10 15:34:00,4.15,13949,Germany,True,False,-78.85
536713,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2019-06-22 00:00:00,4.45,17752,Portugal,False,False,57.85
536400,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-06-07 01:06:00,1.18,14225,Spain,False,False,10.62
537451,71053,WHITE METAL LANTERN,11,2019-12-12 07:34:00,3.48,16774,United Kingdom,False,False,38.28
536971,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2019-01-19 00:00:00,1.66,,EIRE,False,True,24.9
537640,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-04-15 15:20:00,1.67,16971,Australia,False,False,5.01
536766,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-09-30 10:43:00,8.36,14169,EIRE,False,False,33.44
536585,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-04-10 14:23:00,1.26,12820,France,False,False,2.52
537162,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-10-16 19:23:00,2.7,16558,United Kingdom,False,False,5.4
536868,22423,REGENCY CAKESTAND 3 TIER,12,2019-06-19 00:00:00,12.71,15948,Switzerland,False,False,152.52
536525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-11-10 03:45:00,2.66,14270,Portugal,False,False,18.62
536906,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-03-14 08:02:00,2.55,13064,Switzerland,False,False,12.75
536747,22960,JAM MAKING SET WITH JARS,8,2019-12-09 12:07:00,4.62,14823,EIRE,False,False,36.96
536642,21755,LOVE BUILDING BLOCK WORD,9,2019-03-19 06:34:00,5.64,16864,United Kingdom,False,False,50.76
536924,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-07-12 03:45:00,2.84,17802,Spain,False,False,2.84
536502,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-06-04 08:50:00,1.17,12633,Spain,False,False,21.06
536499,71270,PINK CRYSTAL GUITAR PHONE CHARM,19,2019-08-24 00:00:00,1.25,15211,Belgium,False,False,23.75
537359,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-06-03 01:58:00,1.37,15268,Australia,False,False,24.66
536764,22423,REGENCY CAKESTAND 3 TIER,4,2019-04-12 04:06:00,12.25,14574,Belgium,False,False,49.0
C536831,84879,ASSORTED COLOUR BIRD ORNAMENT,-19,2019-08-30 15:25:00,1.63,17865,Germany,True,False,-30.97
536776,71053,WHITE METAL LANTERN,15,2019-06-08 00:00:00,3.24,14309,Belgium,False,False,48.6
536179,22960,JAM MAKING SET WITH JARS,15,2019-10-21 14:27:00,5.25,15431,Portugal,False,False,78.75
536443,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-11-07 00:00:00,7.86,14430,United Kingdom,False,False,15.72
536767,21755,LOVE BUILDING BLOCK WORD,3,2019-02-10 00:09:00,5.48,17073,Switzerland,False,False,16.44
536833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2019-03-01 08:57:00,2.38,14465,Spain,False,False,14.28
536537,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2019-02-11 07:05:00,2.68,12670,France,False,False,34.84
536496,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-07-12 10:19:00,1.14,13598,Belgium,False,False,10.26
536672,22423,REGENCY CAKESTAND 3 TIER,5,2019-10-19 23:37:00,12.62,12919,Spain,False,False,63.1
536581,21755,LOVE BUILDING BLOCK WORD,16,2019-10-04 18:51:00,5.59,12362,Switzerland,False,False,89.44
537660,22960,JAM MAKING SET WITH JARS,2,2019-10-28 19:57:00,5.32,15237,Netherlands,False,False,10.64
537562,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-11-02 08:05:00,4.13,13303,Portugal,False,False,12.39
537658,71053,WHITE METAL LANTERN,13,2019-08-12 01:26:00,3.41,15939,France,False,False,44.33
536040,71053,WHITE METAL LANTERN,8,2019-12-13 14:07:00,3.2,15919,EIRE,False,False,25.6
537400,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-08-02 22:18:00,1.22,12705,Australia,False,False,15.86
537642,71053,WHITE METAL LANTERN,12,2019-04-19 02:59:00,3.21,,France,False,True,38.52
536316,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-02-06 13:29:00,2.37,13052,Belgium,False,False,2.37
536170,22423,REGENCY CAKESTAND 3 TIER,6,2019-07-03 15:10:00,13.48,13947,Australia,False,False,80.88
536464,22960,JAM MAKING SET WITH JARS,10,2019-11-06 07:49:00,5.31,12372,Germany,False,False,53.1
536502,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-11-30 23:51:00,2.49,14530,Portugal,False,False,7.47
537320,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-09-02 07:30:00,1.21,13038,Germany,False,False,21.78
537453,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-05-04 08:19:00,1.66,14476,France,False,False,26.56
536443,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-12-03 14:27:00,3.95,13849,Australia,False,False,11.85
536436,21755,LOVE BUILDING BLOCK WORD,4,2019-09-15 10:30:00,16.24,16132,Netherlands,False,False,64.96
537314,22423,REGENCY CAKESTAND 3 TIER,9,2019-08-22 23:00:00,13.31,,United Kingdom,False,True,119.79
537571,71053,WHITE METAL LANTERN,13,2019-09-28 00:00:00,3.53,13244,Spain,False,False,45.89
536991,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2019-12-24 00:00:00,4.5,16435,Germany,False,False,54.0
537266,84406B,CREAM CUPID HEARTS COAT HANGER,2,2019-11-03 14:59:00,2.68,16280,Switzerland,False,False,5.36
537431,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-10-23 08:57:00,1.19,16600,EIRE,False,False,8.33
537318,22960,JAM MAKING SET WITH JARS,7,2019-07-03 10:25:00,5.06,18026,Portugal,False,False,35.42
537541,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-08-07 07:52:00,2.98,12813,Belgium,False,False,2.98
536643,21755,LOVE BUILDING BLOCK WORD,17,2019-11-26 02:49:00,5.82,14560,France,False,False,98.94
536937,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-07-29 11:06:00,1.26,12876,Switzerland,False,False,6.3
536846,84406B,CREAM CUPID HEARTS COAT HANGER,10,2019-06-02 07:37:00,2.91,17731,Switzerland,False,False,29.1
536889,71053,WHITE METAL LANTERN,10,2019-08-09 02:19:00,3.56,15313,Spain,False,False,35.6
537386,21755,LOVE BUILDING BLOCK WORD,9,2019-03-27 11:53:00,5.79,13006,Belgium,False,False,52.11
537296,22960,JAM MAKING SET WITH JARS,2,2019-01-19 14:41:00,5.35,14963,Australia,False,False,10.7
537239,84406B,CREAM CUPID HEARTS COAT HANGER,18,2019-03-10 02:23:00,2.74,16341,Switzerland,False,False,49.32
537249,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-03-18 18:29:00,1.21,12577,Portugal,False,False,4.84
536372,22423,REGENCY CAKESTAND 3 TIER,19,2019-02-04 00:00:00,12.08,17830,France,False,False,229.52
537082,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-03-03 19:15:00,7.18,14860,EIRE,False,False,57.44
537505,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-11-23 17:09:00,1.61,16302,Australia,False,False,28.98
536221,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-01-25 10:52:00,2.88,17758,Australia,False,False,46.08
536940,22423,REGENCY CAKESTAND 3 TIER,9,2019-04-18 20:02:00,12.06,13987,EIRE,False,False,108.54
536191,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-08-10 07:10:00,1.2,16469,United Kingdom,False,False,14.4
537217,22752,SET 7 BABUSHKA NESTING BOXES,14,2019-10-15 00:16:00,8.38,14368,EIRE,False,False,117.32
536232,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2019-03-29 16:29:00,4.41,16584,Netherlands,False,False,22.05
537462,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-05-23 09:19:00,1.17,15029,Germany,False,False,12.87
537569,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-01-29 00:00:00,1.26,15786,Switzerland,False,False,20.16
537056,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-10-28 05:35:00,7.89,15450,Netherlands,False,False,15.78
537369,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-06-03 04:02:00,8.27,13196,Switzerland,False,False,132.32
536357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2019-11-26 00:00:00,2.37,,France,False,True,42.66
537363,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-05-11 00:00:00,1.2,13910,Spain,False,False,4.8
536729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-07-09 17:20:00,2.57,15050,Spain,False,False,38.55
537372,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-10-20 12:18:00,1.36,17558,Switzerland,False,False,6.8
536681,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-11-21 12:13:00,1.78,,United Kingdom,False,True,8.9
536094,21755,LOVE BUILDING BLOCK WORD,13,2019-01-09 23:59:00,6.54,12534,Netherlands,False,False,85.02
536086,71270,PINK CRYSTAL GUITAR PHONE CHARM,10,2019-05-01 10:03:00,1.35,13471,Belgium,False,False,13.5
536888,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-09-21 10:56:00,1.78,,Spain,False,True,24.92
536603,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2019-02-21 00:00:00,2.8,,Germany,False,True,25.2
536599,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-05-08 00:00:00,4.39,15174,France,False,False,17.56
536199,22423,REGENCY CAKESTAND 3 TIER,5,2019-07-03 02:58:00,11.96,14668,Netherlands,False,False,59.8
537077,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2019-02-25 23:48:00,4.46,12920,France,False,False,40.14
536241,71053,WHITE METAL LANTERN,8,2019-04-23 00:00:00,3.68,14885,Australia,False,False,29.44
536545,22960,JAM MAKING SET WITH JARS,5,2019-12-18 00:51:00,5.29,12653,Netherlands,False,False,26.45
536972,71053,WHITE METAL LANTERN,10,2019-06-23 00:07:00,3.58,15352,France,False,False,35.8
536225,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-10-20 23:19:00,4.37,12783,France,False,False,17.48
536443,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-01-14 00:00:00,1.35,16884,EIRE,False,False,1.35
536384,21755,LOVE BUILDING BLOCK WORD,3,2019-02-25 20:44:00,6.51,14905,EIRE,False,False,19.53
536448,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-08-30 02:03:00,2.9,13523,Germany,False,False,14.5
536018,22423,REGENCY CAKESTAND 3 TIER,6,2019-07-05 15:54:00,12.72,,Australia,False,True,76.32
537365,71053,WHITE METAL LANTERN,13,2019-12-10 20:15:00,3.38,12582,Australia,False,False,43.94
536275,71053,WHITE METAL LANTERN,18,2019-06-12 06:08:00,3.27,17517,Australia,False,False,58.86
536470,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-10-08 13:55:00,2.6,17241,United Kingdom,False,False,31.2
537112,21755,LOVE BUILDING BLOCK WORD,3,2019-08-18 19:52:00,6.36,14118,Switzerland,False,False,19.08
536738,84406B,CREAM CUPID HEARTS COAT HANGER,17,2019-12-18 06:04:00,3.0,14251,France,False,False,51.0
536028,21755,LOVE BUILDING BLOCK WORD,3,2019-03-03 19:13:00,6.5,14762,Netherlands,False,False,19.5
536973,22423,REGENCY CAKESTAND 3 TIER,8,2019-01-06 20:49:00,12.63,17479,Australia,False,False,101.04
536453,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-03-30 19:50:00,2.62,14740,EIRE,False,False,49.78
536978,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2019-10-29 23:50:00,2.51,14735,France,False,False,30.12
536296,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-04-13 07:01:00,2.76,12580,Switzerland,False,False,19.32
C536984,84406B,CREAM CUPID HEARTS COAT HANGER,-13,2019-11-29 01:07:00,2.61,18062,Spain,True,False,-33.93
536562,21755,LOVE BUILDING BLOCK WORD,9,2019-03-10 00:00:00,6.18,14940,France,False,False,55.62
536606,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-07-15 14:41:00,2.63,15175,Switzerland,False,False,21.04
537234,22960,JAM MAKING SET WITH JARS,17,2019-03-13 02:19:00,4.47,14789,Spain,False,False,75.99
536657,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-01-29 12:51:00,2.84,15070,Australia,False,False,39.76
536848,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-09-10 13:54:00,3.9,18215,EIRE,False,False,3.9
536238,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-03-14 17:56:00,7.55,12385,Spain,False,False,98.15
537598,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2019-05-12 23:49:00,4.4,17788,Switzerland,False,False,74.8
536352,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-09-18 14:28:00,1.82,17621,Germany,False,False,9.1
536762,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-06-18 00:00:00,1.3,13956,Spain,False,False,1.3
537576,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-09-23 00:31:00,2.85,18140,Spain,False,False,19.95
536735,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-01-06 01:32:00,1.36,16274,Netherlands,False,False,5.44
537301,71053,WHITE METAL LANTERN,10,2019-12-02 14:39:00,3.07,13893,Switzerland,False,False,30.7
537372,21755,LOVE BUILDING BLOCK WORD,7,2019-10-21 09:04:00,5.68,17900,Switzerland,False,False,39.76
537602,71270,PINK CRYSTAL GUITAR PHONE CHARM,15,2019-12-30 17:09:00,1.15,12637,Switzerland,False,False,17.25
536949,21755,LOVE BUILDING BLOCK WORD,14,2019-10-27 20:54:00,5.86,15458,Belgium,False,False,82.04
536205,22423,REGENCY CAKESTAND 3 TIER,12,2019-09-23 10:42:00,12.34,17320,Portugal,False,False,148.08
537217,22960,JAM MAKING SET WITH JARS,7,2019-06-09 19:37:00,4.74,14527,United Kingdom,False,False,33.18
537481,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-10-21 06:23:00,1.35,13307,Australia,False,False,6.75
536041,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-03-31 00:00:00,1.2,14381,Netherlands,False,False,15.6
537614,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-04-17 14:29:00,1.73,15281,Australia,False,False,29.41
536680,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-11-01 23:09:00,1.65,16520,Belgium,False,False,6.6
536111,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-12-18 21:04:00,1.72,15789,EIRE,False,False,6.88
537553,71053,WHITE METAL LANTERN,12,2019-03-10 08:00:00,3.32,17288,Portugal,False,False,39.84
536454,21755,LOVE BUILDING BLOCK WORD,11,2019-01-24 00:08:00,5.89,12578,Netherlands,False,False,64.79
536101,71053,WHITE METAL LANTERN,6,2019-08-22 16:14:00,3.43,17361,United Kingdom,False,False,20.58
536924,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-09-02 13:15:00,1.27,17571,France,False,False,21.59
536326,22752,SET 7 BABUSHKA NESTING BOXES,5,2019-03-05 08:18:00,8.21,13961,Australia,False,False,41.05
537245,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-04-02 00:18:00,2.72,15028,Spain,False,False,43.52
536469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-03-28 10:06:00,2.45,16654,Germany,False,False,4.9
537055,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-08-27 13:23:00,2.65,13027,Switzerland,False,False,50.35
536988,21755,LOVE BUILDING BLOCK WORD,7,2019-10-31 08:26:00,6.04,16757,Switzerland,False,False,42.28
537640,22423,REGENCY CAKESTAND 3 TIER,8,2019-02-08 00:00:00,11.65,,Spain,False,True,93.2
536058,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-03-06 03:43:00,1.63,14407,Portugal,False,False,8.15
536193,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-05-01 05:00:00,3.02,13072,Germany,False,False,15.1
537331,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-03-29 00:00:00,1.18,14317,United Kingdom,False,False,1.18
536538,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-05-11 05:59:00,2.73,,Switzerland,False,True,30.03
537483,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-02-10 04:10:00,4.67,18257,Portugal,False,False,18.68
537566,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-03-23 00:00:00,1.64,17988,EIRE,False,False,6.56
536398,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-10-03 00:00:00,7.01,16926,Belgium,False,False,63.09
536958,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-04-21 11:41:00,1.62,15268,United Kingdom,False,False,27.54
537634,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-09-03 07:47:00,2.47,14570,France,False,False,24.7
537416,71053,WHITE METAL LANTERN,18,2019-08-09 00:00:00,3.56,15252,Netherlands,False,False,64.08
537081,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2019-10-20 00:49:00,2.73,17487,United Kingdom,False,False,43.68
536608,22960,JAM MAKING SET WITH JARS,14,2019-08-14 00:00:00,4.53,14716,Belgium,False,False,63.42
536626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2019-11-29 08:42:00,2.64,16041,United Kingdom,False,False,44.88
536660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2019-04-15 00:00:00,2.39,16645,Spain,False,False,40.63
536620,21755,LOVE BUILDING BLOCK WORD,1,2019-10-04 00:00:00,6.13,14536,EIRE,False,False,6.13
536450,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-08-17 09:13:00,1.18,16718,Germany,False,False,15.34
537191,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-05-03 15:01:00,7.89,15817,France,False,False,149.91
537202,22423,REGENCY CAKESTAND 3 TIER,5,2019-09-16 02:36:00,12.6,15194,Germany,False,False,63.0
537590,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-12-22 20:18:00,2.72,,Netherlands,False,True,16.32
536991,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-11-23 09:11:00,4.04,17188,Australia,False,False,28.28
C536136,22960,JAM MAKING SET WITH JARS,-8,2019-01-27 05:54:00,5.37,18245,Switzerland,True,False,-42.96
536225,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-01-10 09:18:00,1.7,16686,Portugal,False,False,23.8
536099,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-03-07 10:46:00,1.74,17799,EIRE,False,False,5.22
536308,21755,LOVE BUILDING BLOCK WORD,17,2019-06-03 00:00:00,5.65,18210,Belgium,False,False,96.05
536007,21755,LOVE BUILDING BLOCK WORD,4,2019-12-09 03:39:00,5.95,15300,Belgium,False,False,23.8
537653,71053,WHITE METAL LANTERN,19,2019-09-08 20:23:00,3.29,13638,Belgium,False,False,62.51
537360,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-01-27 06:12:00,2.53,17101,Belgium,False,False,7.59
536242,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-02-13 10:56:00,1.29,14308,Germany,False,False,14.19
537223,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2019-12-25 03:03:00,1.76,17458,Belgium,False,False,19.36
537406,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-10-02 14:49:00,2.31,,France,False,True,11.55
C536435,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-4,2019-12-22 19:12:00,4.03,12456,Australia,True,False,-16.12
536980,71053,WHITE METAL LANTERN,18,2019-06-11 14:09:00,3.1,,Switzerland,False,True,55.8
536223,22960,JAM MAKING SET WITH JARS,6,2019-05-12 05:43:00,5.19,,Belgium,False,True,31.14
536557,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-08-03 10:49:00,4.23,16939,United Kingdom,False,False,46.53
536399,22423,REGENCY CAKESTAND 3 TIER,4,2019-09-05 00:00:00,12.7,15661,Switzerland,False,False,50.8
536743,21755,LOVE BUILDING BLOCK WORD,11,2019-03-13 20:49:00,5.62,17699,Switzerland,False,False,61.82
537265,22960,JAM MAKING SET WITH JARS,5,2019-03-30 01:40:00,4.63,14058,EIRE,False,False,23.15
537655,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-11-15 20:43:00,1.25,,France,False,True,21.25
536097,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-03-15 12:06:00,1.31,15546,Switzerland,False,False,6.55
536749,71053,WHITE METAL LANTERN,16,2019-02-09 23:21:00,3.37,17040,Belgium,False,False,53.92
536896,22960,JAM MAKING SET WITH JARS,4,2019-05-21 05:09:00,5.13,17786,Portugal,False,False,20.52
536042,21755,LOVE BUILDING BLOCK WORD,10,2019-03-31 07:32:00,6.31,15431,Portugal,False,False,63.1
536859,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-05-26 23:22:00,4.26,13403,Spain,False,False,29.82
537159,21755,LOVE BUILDING BLOCK WORD,2,2019-07-20 07:57:00,6.02,12355,Australia,False,False,12.04
536749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-02-28 21:10:00,2.49,17777,Germany,False,False,2.49
537181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-05-30 00:00:00,2.72,17173,EIRE,False,False,27.2
537520,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-03-21 00:00:00,6.95,17190,Spain,False,False,62.55
537354,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,2019-11-30 04:09:00,1.33,16859,Switzerland,False,False,10.64
536230,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2019-04-14 03:52:00,2.8,14125,Switzerland,False,False,44.8
536228,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2019-03-06 00:00:00,1.79,16946,Germany,False,False,12.53
536272,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-12-09 23:01:00,3.94,14203,Netherlands,False,False,74.86
536072,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-09-13 20:46:00,8.27,17462,Switzerland,False,False,16.54
537279,22423,REGENCY CAKESTAND 3 TIER,17,2019-02-02 02:18:00,13.35,17058,Spain,False,False,226.95
537108,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2019-11-23 23:11:00,1.82,12886,Portugal,False,False,23.66
536050,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-08-26 13:16:00,1.24,18058,Belgium,False,False,17.36
536235,22423,REGENCY CAKESTAND 3 TIER,19,2019-01-21 00:00:00,13.36,13802,France,False,False,253.84
536664,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2019-05-21 15:17:00,1.54,13584,Germany,False,False,3.08
537296,22960,JAM MAKING SET WITH JARS,17,2019-03-15 01:20:00,4.7,16356,Australia,False,False,79.9
537544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2019-01-09 23:11:00,2.31,13048,Australia,False,False,30.03
